a,b,c,d,label
1243.35,2250.29,1763.86,531.17,2
1247.81,2252.98,1688.12,458.82,2
1243.79,2252.68,1691.88,476.88,2
1247.15,2254.83,1756.01,536.22,2
1245.47,2252.02,1830.47,614.53,2
1250.84,2256.97,1832.17,595.76,2
1254.98,2256.64,1765.79,535.01,2
1253.21,2250.28,1816.65,591,2
1248.07,2244.27,1817.8,605.79,2
1254.64,2246.85,1895.54,666.99,2
1257.17,2248.8,1846.93,611.14,2
1251.14,2246.37,1803.54,586.62,2
1257.09,2258.37,1721.98,526.32,2
1247.15,2250.66,1777.01,588.36,2
1254.29,2252.16,1826.36,618.44,2
1257.4,2252.74,1747.69,546.55,2
1257.31,2252.85,1699.72,485.18,2
1264.74,2255.41,1657.54,465.7,2
1252.32,2250.45,1725.87,528.83,2
1270.84,2260.5,1728.85,513,2
1269.44,2259.13,1766.41,538.43,2
1270.31,2257.21,1694.86,470.11,2
1271.98,2259.05,1693.35,484.25,2
1265.95,2253.33,1766.92,540.61,2
1264.85,2260.78,1838.76,618.56,2
1267.83,2262.77,1831.17,598.08,2
1267.9,2258.23,1765.39,542.31,2
1263.96,2253.46,1814.01,596.18,2
1263.14,2257.06,1825.91,620.66,2
1266.52,2253.56,1900.2,677.52,2
1273.21,2257.49,1855.61,626.71,2
1277.7,2260.33,1816.38,605.24,2
1289.12,2275.1,1752.3,551.42,2
1293.41,2269.11,1792.7,603.44,2
1297.2,2266.12,1825.62,620.22,2
1301.4,2273.36,1756.97,555.41,2
1303.89,2268.52,1710.5,501.06,2
1301.29,2274.64,1664.71,476.88,2
1298.15,2268.42,1739.6,550.16,2
1301.26,2264.27,1734.37,530.28,2
1301.1,2269.98,1781.99,557.68,2
1314.13,2263.12,1701.46,485.36,2
1294.06,2264.98,1712.94,507.78,2
1287.75,2264.27,1771.17,559.59,2
1293.69,2262.23,1832.49,620.79,2
1285.69,2260.7,1830.22,598.33,2
1289.68,2268.12,1766.08,545.92,2
1293.83,2264.48,1805.78,591.49,2
1290.14,2254.29,1814.83,616.71,2
1280.95,2260.62,1882.58,677.44,2
1292.56,2276.01,1834.6,621.79,2
1283.84,2264.69,1787.63,595.22,2
1282.16,2269.82,1723.53,540.26,2
1279.83,2263.99,1770.38,593.52,2
1280.94,2265.52,1806.71,617.11,2
1284.81,2265.32,1733.49,544.46,2
1282.01,2256.7,1683.96,487.41,2
1280.3,2250.3,1641.5,460.36,2
1274.49,2247.71,1709.66,529.74,2
1278.11,2251.77,1750.39,516.5,2
1289.21,2254.17,1798.1,548.45,2
1297.8,2263.81,1724.18,481.3,2
1302.17,2260.59,1723.52,501.05,2
1301.15,2267.28,1792.97,554.31,2
1302.54,2261.1,1868.1,633.3,2
1305.06,2268.1,1861.86,613.56,2
1317.38,2266.97,1796.75,554.84,2
1302.96,2261.68,1841.3,607.11,2
1301.48,2260.49,1852.14,621.92,2
1307.14,2268.84,1917.83,689.12,2
1304.62,2264.75,1874.33,632.56,2
1304.08,2266.25,1835.14,611.86,2
1304.33,2260.46,1758.74,546.69,2
1306.31,2255.87,1810.99,602.58,2
1310.36,2267.28,1852.27,627.41,2
1316.16,2271.63,1778.17,558.46,2
1322.46,2276.4,1739.01,515.08,2
1321.47,2277.76,1695.98,486.1,2
1330.85,2281.92,1768.98,556.07,2
1315.93,2277.65,1763.88,533.49,2
1317.84,2275.39,1802.77,555.84,2
1317.41,2271.05,1722.66,470.72,2
1318.1,2274.18,1736.26,504.25,2
1312.44,2271.04,1805.19,563.81,2
1312.85,2269.24,1880.28,638.29,2
1319.93,2268.22,1868.22,610.26,2
1327.17,2275.08,1807.62,564.87,2
1312.83,2268.62,1850.4,612.09,2
1320.57,2270.98,1773.51,545.13,2
1315.13,2262.67,1776.55,557.6,2
1319.98,2259.94,1737.25,534.68,2
1315.19,2256.69,1810.86,611.7,2
1314.96,2255.32,1805.93,588,2
1324.77,2263.94,1739.93,529.16,2
1327.4,2270.77,1673.18,464.83,2
1322.43,2271.21,1681.74,487.92,2
1326.63,2263.71,1749.73,539.78,2
1321.89,2265.54,1703.73,491.57,2
1325.33,2268.9,1687.21,465.75,2
1330.13,2278,1631.55,421.17,2
1323.87,2277.09,1670.17,469.79,2
1323.5,2274.01,1708.62,491.11,2
1319.9,2269.18,1765.84,538.49,2
1326.39,2258.53,1724.52,485.61,2
1313.37,2259.28,1683.91,457.08,2
1321.33,2263.82,1753.15,524.1,2
1322.69,2267,1798.93,573.74,2
1316.15,2263.44,1832.99,601.07,2
1327.38,2271.09,1769.67,535.4,2
1317.38,2258.54,1770.76,555.23,2
1316.76,2250.87,1729.21,535.03,2
1307.05,2250.92,1796.7,593.73,2
1316.38,2252,1793.44,578.11,2
1321.4,2252.01,1728.91,525.62,2
1328.55,2260.38,1654.95,462.8,2
1323.28,2256.34,1665.21,484.61,2
1330.04,2260.05,1724.18,533.13,2
1333.5,2265.44,1686.64,479.5,2
1335.3,2268.39,1682.83,460.62,2
1334.58,2267.41,1612.59,409.22,2
1332.9,2265.68,1658.96,455.97,2
1332.43,2260.5,1702.56,484.78,2
1330,2261.45,1766.78,540.45,2
1344.83,2263.89,1728.03,492.97,2
1335.71,2257.88,1683.67,461.72,2
1331.41,2249.1,1738.36,519.98,2
1335.01,2250.28,1779.27,571,2
1336.27,2253.35,1823.61,598.19,2
1343.85,2252.87,1756.01,531.62,2
1343.54,2252.85,1756.14,542.43,2
1350.14,2253.68,1713.02,520.44,2
1354.21,2252.61,1787.69,589.87,2
1354.16,2254.9,1784.34,571.7,2
1349.69,2256.09,1720.95,522.32,2
1359.17,2262.56,1649.63,456.01,2
1359.95,2255.8,1652.62,476.13,2
1350.75,2253.08,1714.45,524.38,2
1345.37,2254.7,1668.9,470,2
1364.96,2262.84,1670.15,456.11,2
1369.61,2261.9,1603.49,400.58,2
1360.84,2258.73,1642.14,454.29,2
1356.61,2261.07,1680.36,470.48,2
1336.62,2258.16,1755.12,531.3,2
1354.36,2257.89,1711.85,481.28,2
1345.36,2249.53,1759.39,541.33,2
1355.44,2251.49,1805.13,569.14,2
1372.89,2262.12,1738.94,508.01,2
1361.05,2254.22,1736.56,520.2,2
1362.57,2261.31,1697.13,496.68,2
1355.57,2254.45,1776.28,566.06,2
1383.65,2265.68,1767.21,540.11,2
1388.21,2267.44,1708.94,489.36,2
1388.53,2271.68,1632.07,414.43,2
1394.11,2271.57,1648.34,441.91,2
1384.92,2271.66,1709.34,493.28,2
1393.07,2276.97,1672.27,447.23,2
1398.83,2283.6,1662.63,420.87,2
1400.27,2287.31,1597.19,361.66,2
1393.59,2280.59,1642.27,429.31,2
1392.61,2288.28,1686.87,452.8,2
1403.64,2282.22,1747.68,500.04,2
1404.27,2283.03,1689.69,423.63,2
1401.73,2284.01,1661.53,429.96,2
1395.65,2281.47,1732.43,489.89,2
1392.41,2279.45,1774.41,545.46,2
1402.15,2287.11,1810.67,558.49,2
1416.53,2298.46,1755.08,501.59,2
1414.86,2301.94,1768.56,542.13,2
1414.13,2300.4,1742.78,533.26,2
1404.66,2292.07,1801.53,598.72,2
1416.75,2339.17,1189.94,-62.95,2
1397.99,2291.39,1752.66,539.34,2
1414.22,2297.06,1594.1,366.87,2
1410.2,2299.73,1457.94,230.41,2
1380.37,2263.86,1993.98,771.26,2
1406.14,2304.54,1436.99,219.26,2
